#live:884.62,real,983.84,date:14/11/2019
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,31.0
50,373.0
51,440.0
52,475.0
53,435.0
54,455.0
55,439.0
56,497.0
57,508.0
58,472.0
59,475.0
60,462.0
61,434.0
62,455.0
63,446.0
64,452.0
65,442.0
66,424.0
67,487.0
68,470.0
69,483.0
70,458.0
71,425.0
72,458.0
73,411.0
74,458.0
75,458.0
76,409.0
77,439.0
78,419.0
79,444.0
80,412.0
81,443.0
82,445.0
83,438.0
84,443.0
85,448.0
86,446.0
87,450.0
88,440.0
89,385.0
90,443.0
91,402.0
92,443.0
93,421.0
94,377.0
95,427.0
96,419.0
97,452.0
98,409.0
99,431.0
100,401.0
101,421.0
102,405.0
103,424.0
104,386.0
105,433.0
106,415.0
107,418.0
108,394.0
109,398.0
110,414.0
111,410.0
112,438.0
113,434.0
114,418.0
115,409.0
116,381.0
117,391.0
118,387.0
119,380.0
120,404.0
121,376.0
122,365.0
123,390.0
124,382.0
125,402.0
126,370.0
127,388.0
128,365.0
129,413.0
130,389.0
131,373.0
132,372.0
133,368.0
134,378.0
135,404.0
136,366.0
137,388.0
138,369.0
139,428.0
140,383.0
141,391.0
142,391.0
143,400.0
144,431.0
145,357.0
146,380.0
147,395.0
148,392.0
149,378.0
150,395.0
151,375.0
152,386.0
153,379.0
154,394.0
155,342.0
156,354.0
157,346.0
158,388.0
159,346.0
160,380.0
161,371.0
162,410.0
163,394.0
164,390.0
165,369.0
166,329.0
167,371.0
168,353.0
169,362.0
170,377.0
171,345.0
172,379.0
173,394.0
174,384.0
175,375.0
176,366.0
177,356.0
178,360.0
179,369.0
180,369.0
181,336.0
182,365.0
183,386.0
184,351.0
185,376.0
186,351.0
187,373.0
188,345.0
189,406.0
190,394.0
191,348.0
192,365.0
193,342.0
194,343.0
195,379.0
196,389.0
197,344.0
198,363.0
199,356.0
200,398.0
201,351.0
202,403.0
203,346.0
204,357.0
205,381.0
206,332.0
207,343.0
208,347.0
209,372.0
210,376.0
211,362.0
212,335.0
213,358.0
214,380.0
215,376.0
216,389.0
217,397.0
218,375.0
219,372.0
220,351.0
221,387.0
222,334.0
223,344.0
224,335.0
225,357.0
226,380.0
227,380.0
228,360.0
229,375.0
230,341.0
231,330.0
232,364.0
233,353.0
234,366.0
235,347.0
236,353.0
237,343.0
238,374.0
239,348.0
240,335.0
241,334.0
242,374.0
243,350.0
244,352.0
245,371.0
246,358.0
247,327.0
248,347.0
249,331.0
250,396.0
251,340.0
252,355.0
253,363.0
254,312.0
255,354.0
256,350.0
257,348.0
258,340.0
259,339.0
260,352.0
261,356.0
262,350.0
263,335.0
264,341.0
265,353.0
266,357.0
267,345.0
268,355.0
269,353.0
270,364.0
271,346.0
272,327.0
273,380.0
274,325.0
275,360.0
276,359.0
277,345.0
278,317.0
279,359.0
280,360.0
281,374.0
282,373.0
283,374.0
284,381.0
285,354.0
286,346.0
287,340.0
288,330.0
289,391.0
290,397.0
291,388.0
292,382.0
293,360.0
294,362.0
295,353.0
296,382.0
297,388.0
298,340.0
299,378.0
300,356.0
301,366.0
302,341.0
303,360.0
304,371.0
305,374.0
306,348.0
307,369.0
308,362.0
309,372.0
310,361.0
311,407.0
312,363.0
313,359.0
314,373.0
315,366.0
316,378.0
317,396.0
318,362.0
319,358.0
320,365.0
321,362.0
322,403.0
323,354.0
324,357.0
325,377.0
326,363.0
327,343.0
328,400.0
329,383.0
330,394.0
331,358.0
332,397.0
333,401.0
334,370.0
335,414.0
336,368.0
337,376.0
338,392.0
339,388.0
340,420.0
341,409.0
342,376.0
343,424.0
344,369.0
345,365.0
346,362.0
347,397.0
348,388.0
349,368.0
350,393.0
351,391.0
352,366.0
353,398.0
354,385.0
355,398.0
356,402.0
357,388.0
358,403.0
359,388.0
360,394.0
361,386.0
362,414.0
363,403.0
364,462.0
365,532.0
366,543.0
367,629.0
368,613.0
369,557.0
370,435.0
371,450.0
372,454.0
373,411.0
374,435.0
375,468.0
376,612.0
377,741.0
378,816.0
379,758.0
380,651.0
381,596.0
382,426.0
383,406.0
384,386.0
385,399.0
386,393.0
387,405.0
388,380.0
389,400.0
390,387.0
391,408.0
392,379.0
393,367.0
394,347.0
395,374.0
396,393.0
397,418.0
398,428.0
399,360.0
400,399.0
401,352.0
402,403.0
403,367.0
404,399.0
405,393.0
406,373.0
407,363.0
408,407.0
409,402.0
410,381.0
411,371.0
412,393.0
413,372.0
414,428.0
415,375.0
416,407.0
417,422.0
418,404.0
419,361.0
420,377.0
421,376.0
422,413.0
423,426.0
424,482.0
425,498.0
426,556.0
427,557.0
428,537.0
429,561.0
430,509.0
431,473.0
432,455.0
433,445.0
434,364.0
435,365.0
436,428.0
437,390.0
438,430.0
439,443.0
440,442.0
441,447.0
442,439.0
443,470.0
444,396.0
445,411.0
446,370.0
447,349.0
448,404.0
449,361.0
450,371.0
451,369.0
452,379.0
453,379.0
454,389.0
455,432.0
456,381.0
457,359.0
458,386.0
459,389.0
460,396.0
461,386.0
462,330.0
463,394.0
464,380.0
465,391.0
466,409.0
467,386.0
468,388.0
469,364.0
470,402.0
471,382.0
472,386.0
473,377.0
474,389.0
475,401.0
476,368.0
477,351.0
478,414.0
479,367.0
480,402.0
481,412.0
482,385.0
483,403.0
484,378.0
485,421.0
486,431.0
487,383.0
488,360.0
489,376.0
490,408.0
491,376.0
492,338.0
493,400.0
494,403.0
495,365.0
496,399.0
497,410.0
498,377.0
499,405.0
500,364.0
501,351.0
502,375.0
503,396.0
504,367.0
505,382.0
506,366.0
507,376.0
508,396.0
509,416.0
510,371.0
511,406.0
512,367.0
513,408.0
514,373.0
515,396.0
516,344.0
517,401.0
518,410.0
519,347.0
520,370.0
521,373.0
522,396.0
523,342.0
524,383.0
525,392.0
526,354.0
527,381.0
528,393.0
529,357.0
530,366.0
531,364.0
532,365.0
533,367.0
534,352.0
535,390.0
536,381.0
537,343.0
538,401.0
539,373.0
540,348.0
541,375.0
542,391.0
543,373.0
544,370.0
545,385.0
546,345.0
547,415.0
548,375.0
549,367.0
550,359.0
551,390.0
552,399.0
553,344.0
554,379.0
555,381.0
556,375.0
557,412.0
558,393.0
559,368.0
560,362.0
561,342.0
562,369.0
563,358.0
564,346.0
565,373.0
566,357.0
567,412.0
568,362.0
